metadata: item UID,metadata: item ID,metadata: item n,metadata: file URL,metadata: ms ID,metadata: shelfmark,metadata: collection,metadata: ms type,metadata: part name,metadata: part ID,metadata: nest level,locus: locus,locus: from,locus: to,locus: inferred end,length: est fols,length: est cols,length: est lines,length: est % of ms,length: est % of part,work: title,work: title type,work: work ID,work: standard title(s),work: class(es),work: associated subject(s),work: subject URI(s),work: theology,work: documents,work: bible,work: literature,work: science,work: liturgy,work: history,work: law,work: philosophy,work: hagiography,work: medicine,work: christian literature,work: sermons,work: classical literature,work: monasticism and religious orders,work: grammar,work: clergy,work: rhetoric,work: geography,work: natural history,work: politics and government,work: music,work: indexes,work: conduct,work: heraldry,work: magic,work: bibliography,work: recreation,author: name(s),author: standard name(s),author: ID(s),language: text lang(s),language: main,language: other,paratext: incipit,paratext: explicit,paratext: rubric(s),paratext: rubric note(s),paratext: final rubric(s),paratext: final rubric note(s),bibliography: note(s),bibliography: bibl,bibliography: repertory/ies,bibliography: edition(s),bibliography: commented on,bibliography: related,bibliography: commentary/ies,bibliography: bible,bibliography: ms(s),bibliography: IMEV,bibliography: IMEV URI(s),bibliography: WIC,bibliography: WIC URI(s)
Uk_Delhi_Persian_490_item_7,Uk_Delhi_Persian_490-item7,7.0,manuscript_32375,Uk_Delhi_Persian_490,,,manuscript,,Uk_Delhi_Persian_490,1,ff. 59r-73v,59r,73v,False,15.0,,,,,Khvān-i Khalīl; خوان خليل,,work_21771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ẓuhūrī ظهورى,,,Persian and Arabic,fa,ar,,,,,,,"Delhi Persian 490 g. Preface in highly refined prose and verse by the poet Nūr al-Dīn Muḥammad Turshīzī Khurāsānī takhalluṣ Ẓuhūrī (d. 1025/1616), commencing the author’s work entitled Khvān-i Khalīl, celebrating the literary and artistic figures (including Malik Qummī the malik al-kullām, Shāh Khalīl Allāh the calligrapher, Farrukh Ḥusayn the painter, Mullā Ḥaydar Z̲ahabī, and Ẓuhūrī) at the court of his patron, Ibrāhīm II ʿĀdil Khān/ʿĀdil Shāh of Bījāpūr. The work is named in the concluding subscription as Nas̲r-i sīvum. Not dated at end. Awkward nastaʿlīq.",,,,,,,,,,,,
Uk_Delhi_Persian_490_item_8,Uk_Delhi_Persian_490-item8,8.0,manuscript_32375,Uk_Delhi_Persian_490,,,manuscript,,Uk_Delhi_Persian_490,1,ff. 74r-84r,74r,84r,False,11.0,,,,,Ḥusn va ʿishq; حسن و عشق,,work_20841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ʿĀlī عالى,,,Persian and Arabic,fa,ar,,,,,,,"Delhi Persian 490 h. Allegorical Sufi essay in refined prose and poetry satirising the marriage of (spiritual) beauty and love, with numerous sections treating individual nuptial gifts and ceremonies by the by the physician, historian, litterateur, prose stylist, and poet, Mīrzā Nūr al-Dīn Muḥammad ibn Ḥakīm Fatḥ al-Dīn Shīrāzī entitled Niʿmat Khān, Muqarrab Khān, and Dānishmand Khān, takhalluṣ ʿĀlī (d. 1121/1710), who worked under the patronage of the Timurid (Mughal) Emperors Shāh Jahān I, ʿĀlamgīr I, and Bahādur Shāh I. Not dated at end. Awkward nastaʿlīq. Frequently annotated in margins and interlinear spaces throughout.",,,,,,,,,,,,
Uk_Delhi_Persian_490_item_9,Uk_Delhi_Persian_490-item9,9.0,manuscript_32375,Uk_Delhi_Persian_490,,,manuscript,,Uk_Delhi_Persian_490,1,ff. 85r-92v,85r,92v,False,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ẓahīrā Tafrishī ظهيرا تفرشى,,,Persian and Arabic,fa,ar,,,,,,,"Delhi Persian 490 i. Untitled allegorical essay in the form of a congratulatory address (sometimes called, after the opening words, Shabnam-i shādāb) in highly refined prose and verse by the poet Ẓahīrā or rather Ẓahīr al-Dīn Tafrishī( Tafrāshī) presented to a minister during the reign of the Timurid (Mughal) Emperor Farrukh Siyar (d. 1131/1719). Dated colophon (f. 92v): completed Tuesday, 8 Jumādá al-S̲ānī 1241/18 January 1826. Awkward nastaʿlīq. Annotations.",,,,,,,,,,,,
Uk_Delhi_Persian_490_item_10,Uk_Delhi_Persian_490-item10,10.0,manuscript_32375,Uk_Delhi_Persian_490,,,manuscript,,Uk_Delhi_Persian_490,1,ff. 94r-135v,94r,135v,False,42.0,,,,,Vaqāʾiʿ-i tāʾrīkh-i sīzdahum-i Rajab-i sanah 30 ʿĀlamgīr bar Gulkundah; وقائع تاريخ سيزدهم رجب سنة ٣٠ عالمگير بر گلكنده,,work_7154,,http://lccn.loc.gov/sh95003026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ʿĀlī عالى,,,Persian and Arabic,fa,ar,,,,,,,"Delhi Persian 490 j. Historical account written in a satirical style, in refined prose and poetry, describing the Timurid (Mughal) Emperor ʿĀlamgīr I’s campaign besieging and finally overrunning the capital of the Deccani Quṭb Khānī/Quṭb Shāhī Sultanate, Ḥaydarābād (formerly Gulkundah), in RY 30 or 1097/1686, composed by the physician, historian, litterateur, prose stylist, and poet, Mīrzā Nūr al-Dīn Muḥammad ibn Ḥakīm Fatḥ al-Dīn Shīrāzī entitled Niʿmat Khān, Muqarrab Khān, and Dānishmand Khān, takhalluṣ ʿĀlī (d. 1121/1710), whose career began earlier under the patronage of Emperor Shāh Jahān I, finally ending under Emperor Bahādur Shāh I. Dated colophon (f. 135v): completed by Tahavvur ʿAlī at Madrassah Ghāzī al-Dīn Khān(Delhi), afternoon of 10 Rabīʿ al-S̲ānī 1240/2 December 1824. Awkward nastaʿlīq. Frequently annotated in margins and interlinear spaces throughout. Diagrams in margins.",,,,,,,,,,,,
Uk_Delhi_Persian_490_item_11,Uk_Delhi_Persian_490-item11,11.0,manuscript_32375,Uk_Delhi_Persian_490,,,manuscript,,Uk_Delhi_Persian_490,1,ff. 138r-154v,138r,154v,False,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mīrzā Muḥammad Ṭāhir Vaḥīd ibn Ḥusayn Qazvīnī known as the Vaḥīd al-Zamān,,,,,,,,,,,,"Delhi Persian 490 k. Fragment from an untitled collection of late Safavid, Timurid (Mughal), and Ottoman diplomatic and official correspondence and ordinances, resembling the collection assembled by the munshīʾ al-mamālik to Shāh ʿAbbās Ṣafavī II, Mīrzā Muḥammad Ṭāhir Vaḥīd ibn Ḥusayn Qazvīnī known as the Vaḥīd al-Zamān(d. 1112/1700). Defective at the end. Not dated at end. Clear to awkward nastaʿlīq by at least two hands. Annotations in margins.",,,,,,,,,,,,
Uk_Delhi_Persian_484_item_1,Uk_Delhi_Persian_484-item1,1.0,manuscript_17759,Uk_Delhi_Persian_484,,,manuscript,,Uk_Delhi_Persian_484,1,,,,,,,,,,Manāẓir al-inshā’; مناظر الانشاء,,work_291,,http://lccn.loc.gov/sh85100074 http://lccn.loc.gov/sh85104368 http://lccn.loc.gov/sh85129379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maḥmūd Gāwān̲, 1411?-1481 محمود گاوان",,,Persian & Arabic,per,ara,,,,,,,"Treatise on the art of formal and refined epistolary composition by the great Bahmanid minister, Maḥmūd ibn Muḥammad Gīlānī (d. 886/1481) The work consists of a muqaddimah, seven faṣl on figures of speech, followed by several maqāmah divided into five manāẓir, concluding with a khātimah on the rules of Arabic and Persian spelling Not dated; circa eighteenth century",,,,,,,,,,,,
Uk_Delhi_Persian_1038_item_1,Uk_Delhi_Persian_1038-item1,1.0,manuscript_18525,Uk_Delhi_Persian_1038,,,manuscript,,Uk_Delhi_Persian_1038,1,,,,,,,,,,Sirāj al-hidāyah; سراج الهداية,,work_22195,,http://lccn.loc.gov/sh2008112367 http://lccn.loc.gov/sh2006003807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Makhdūm Jahāniyān Jahān Gasht, Jalāl al-Dīn, -1383 ابو عبد الله جلال الدّين حسين ابن احمد ابن حسين البخارى الحسينى مخدوم جهانيان جهان گشت",,,Persian and Arabic,per,ara,,,,,,,"Fragment of a treatise by the Ṣūfī saint, Abū ʿAbd Allāh Jalāl al-Dīn Ḥusayn ibn Aḥmad ibn Ḥusayn al-Bukhārī al-Ḥusaynī, known as the Makhdūm Jahāniyān Jahān Gasht (d. 785/1384), dealing with broad aspects of theology, ritual, jurisprudence, literature, and dietetics. The work consists of nine bāb. Defective at beginning. Order of folios is somewhat confused. Dated colophon (f. 183r): completed midday on Sunday, 6 Z̲ū al-Qaʿdah 1130/1 October 1718.",,,,,,,,,,,,
Uk_Or_15177_item_1,Uk_Or_15177-item1,,manuscript_5775,Uk_Or_15177,,,manuscript,,Uk_Or_15177,1,,,,,,,,,,Khulāṣat al-Manhaj; خلاصة المنهج,,work_8834,,abridgement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kāshānī, Fatḥ Allāh ibn Shukr Allāh, d. 1570 or 71 كاشاني، فتح الله بن شكر الله",,,Persian,fa,,,,,,,,An abridgement of the Imāmī Shīʻite commentary known as Manhaj al-ṣādiqīn al-mukhālifīn ( منهج الصادقین ال مخالفین) ; This copy contains Sūras 36 – 114,"For a more detailed description see Waley 1998, page 2.",,,,,,,,,,,
Uk_Or_13506_item_1,Uk_Or_13506-item1,,manuscript_5564,Uk_Or_13506,,,manuscript,,Uk_Or_13506,1,,,,,,,,,,Kitāb-i Kalīlah va Dimnah; Kalīlah va Dimnah; كتاب كليله و دمنه; كليله و دمنه,alt,work_20604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ʻIbn al-Muqaffaʻ, d. ca. 760 إبن المقفع",,viaf_89743196,Persian translation,fa,ar,,,,,,,The animal fables of Bīdpāy; Translation completed in 536 ; ;,"For a more detailed description see Waley 1998, page 67. For a more detailed description see Titley 1977, page 6-7.",,,,,,,,,,,
Uk_Or_11311_item_1,Uk_Or_11311-item1,,manuscript_5319,Uk_Or_11311,,,manuscript,,Uk_Or_11311,1,,,,,,,,,,The sixth volume of the Tafsīr al-Sūrābādī,desc,work_8121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sūrābādī, ʻAtīq ibn Muḥammad, d. 1100 or 1101 Abū Bakr Muḥammad al-Sūrābādī al-Haravī ابو بکر محمد السور آبادى الهروی سور آبادى، عتيق بن محمد",,,Persian,fa,,,,,,,,Including Sūrahs XIX-XXV,"For a more detailed description see Meredith-Owens 1968, page 2.",,,,,,,,,,,
Uk_Or_7176_item_1,Uk_Or_7176-item1,,manuscript_6192,Uk_Or_7176,,,manuscript,,Uk_Or_7176,1,,,,,,,,,,Dīvān-i Nawras; دیوان نورس,,work_8042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nawras, ʻAbd al-Razzāq, d. 1175/1762 Abdurrazzak Nerves-i Kadim, d. 1175/1762 Nawras-i Qadīm نورس، عبد الرزاق نورس قدیم",,person_f3155,Turkish and Persian,tur,fa,,,,,,,"Collected poems, chiefly in Turkish, of ʻAbd al-Razzāq Nawras ; Includes on ff. 78r-85v Persian Ghazals headed Ghazalīyāt-i Fārsī ( غزلیات فاریس) ; Title has been supplied by Waley 1998, page 45. ;","For a more detailed description see Waley 1998, page 45.",,,,,,,,,,,
Uk_Or_5749_item_1,Uk_Or_5749-item1,,manuscript_6008,Uk_Or_5749,,,manuscript,,Uk_Or_5749,1,,,,,,,,,,Bahār-i dānish; بهار دانش,,work_1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,‘Ināyatullāh Kanbū عنایة الله کنبو,,,Persian,fa,,,,,,,,,"For a more detailed description see Meredith-Owens 1968, page 45.",,,,,,,,,,,
Uk_Or_10999_item_1,Uk_Or_10999-item1,,manuscript_5266,Uk_Or_10999,,,manuscript,,Uk_Or_10999,1,,,,,,,,,,Tuḥfat al-gharā’ib; تحفة الغرائب,,work_7926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Persian,fa,,,,,,,,A cosmography with special reference to Persia ; The portion containing the author’s name has been lost,"For a more detailed description see Meredith-Owens 1968, page 49.",,,,,,,,,,,
Uk_Delhi_Persian_1010_item_1,Uk_Delhi_Persian_1010-item1,1.0,manuscript_18506,Uk_Delhi_Persian_1010,,,manuscript,,Uk_Delhi_Persian_1010,1,ff. 1v-50r,1v,50r,False,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aḥrār, ʿUbayd Allāh ibn Maḥmūd, 1403 or 1404-1489 or 1490 خواجه احرار",,,Persian and Arabic,per,ara,,,,,,,"Item a. Untitled collection of the dicta or fiqarāt ascribed to the Ṣūfī saint, Khvājah ʿUbayd Allāh Aḥrār (d. circa 895/1490). Dated colophon (f. 50r): completed at Akbarābād (Agra), Wednesday, 15 Ramaz̤ān 1059/22 September 1649. Careful scribal nastaʿlīq. Folio 1 is a replacement by a later hand in rough Indian taʿlīq, similar to that found in item b. Interlinear annotations and corrections as well as in margins. Two letters of Khvājah ʿAbd al-Bāqī reproduced on folio 50v.",,,,,,,,,,,,
Uk_Delhi_Persian_1010_item_2,Uk_Delhi_Persian_1010-item2,2.0,manuscript_18506,Uk_Delhi_Persian_1010,,,manuscript,,Uk_Delhi_Persian_1010,1,ff. 51r-56v,51r,56v,False,6.0,,,,,Risālat vālidīyah; رسالة والديّه,,work_11389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aḥrār, ʿUbayd Allāh ibn Maḥmūd, 1403 or 1404-1489 or 1490 خواجه احرار",,,Persian and Arabic,per,ara,,,,,,,"Item b. Rare treatise on the tenets of the Naqshbandi school of Sufism by Sayyid Naṣīr al-Dīn ʿUbayd Allāh Aḥrār Ghijduvānī, known as Khvājah Aḥrār (d. 895/1490), conventionally thought to be lost, and later translated into Chaghatay Turkic by the Timurid or Mughal ruler, Emperor Ẓahīr al-Dīn Muḥammad Bābur (d. 937/1530). The work was written at the request of the author’s father, hence the title. Not dated at end. Oblique scribal shikastah āmīz continuing from folio 55 in rough Indian taʿlīq, probably by a different hand, similar to the replacement folio beginning item a.",,,,,,,,,,,,
Uk_Delhi_Persian_1004_item_1,Uk_Delhi_Persian_1004-item1,1.0,manuscript_18502,Uk_Delhi_Persian_1004,,,manuscript,,Uk_Delhi_Persian_1004,1,,,,,,,,,,Risālah-'i ḥaqq numā; رسالهٴ حقّ نما,,work_22175,,http://lccn.loc.gov/sh2008112367 http://lccn.loc.gov/sh2006003807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dārā Shukūh دارا شكوه,,,Persian and Arabic,per,ara,,,,,,,"Brief treatise introducing from the Qādirī Ṣūfī perspective the four realms of existence (nāsūt, jabarūt, lāhūt, and huvīyat) by the Timurid or Mughal prince, Sulṭān Muḥammad Dārā Shukūh (d. 1069/1658), who calls himself here Dārā Shukūh Qādirī Ḥanafī. The work was completed on the eve of Friday, 8 Rajab 1055/30 August 1645. The treatise consists of four sections, each dealing with a particular state of being. Dated colophon (f. 12r): completed by ʿAbd al-Khāliq in Shāhjahānābād, 3 Ṣafar 1147/5 July 1734. Occasional annotations and corrections in margins.",,,,,,,,,,,,
Uk_Or_9601_item_1,Uk_Or_9601-item1,,manuscript_6493,Uk_Or_9601,,,manuscript,,Uk_Or_9601,1,,,,,,,,,,Dastūr al-Lughah al-‘Arabīyah; دستور اللغة العربیة; Kitāb al-Khalāṣ; کتاب الخلاص,alt,work_8832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Naṭanzī, Ḥusayn ibn Ibrāhīm, -approximately 1106 ابو عبد الله حسین ابن ابراهیم النطنزی Abū ‘Abdullāh Ḥusayn ibn Ibrāhīm al-Naṭanzī",,viaf_76211419,Persian and Arabic,fa,ar,,,,,,,"A philological work, viz., tables of the Arabic verb and various Arabic words, followed by a dictionary, explained sometimes in Arabic, sometimes in Persian;","For a more detailed description see Glyn Meredith-Owens: Handlist of Persian Manuscripts, 1895-1966. [London]: Trustees of the British Museum, 1968, p.87.",,,,,,,,,,,
Uk_Or_14982.9_item_1,Uk_Or_14982.9-item1,,manuscript_5764,Uk_Or_14982.9,,,manuscript,,Uk_Or_14982.9,1,,,,,,,,,,Farmān-i Jalāl al-Dīn Muḥammad Akbar Pādshāh Ghāzī; فرمان جلال الدین محمد اکبر پادشاه غازی,,work_7974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Akbar, Emperor of Hindustan, 1542-1605 اکبر، پادشاه هندوستان",,,Persian,fa,,,,,,,,"Decree of Akbar, Emperor of Hindustan, 1542-1605, , assigning the control of some properties to Ḥajjū and Sulṭān, to be administered in accordance with sacred law اکبر، پادشاه هندوستان ; Part of the text, including the date, is wanting","For a more detailed description see Waley 1998, page 20.",,,,,,,,,,,
Uk_Delhi_Persian_1377A_item_1,Uk_Delhi_Persian_1377A-item1,1.0,manuscript_32586,Uk_Delhi_Persian_1377A,,,manuscript,,Uk_Delhi_Persian_1377A,1,ff. 1v-109r,1v,109r,False,109.0,,,,,,,,,http://lccn.loc.gov/sh85109396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naẓīrī نظيری,,,Persian and Arabic,fa,ar,,,,,,,"Delhi Persian 1377A a. Untitled collection of panegyric poems or qaṣāʾid and manqabat, and elegies or mars̲iyah in various forms (ghazal, tarkīb, tarjīʿ, and qiṭʿah) by the poet Naẓīrī (d. circa 1022/1613). The poems containing many autobiographical, political, and social details, with references to the praise, favour or patronage of Emperors Akbar and Jahāngīr (then Salīm), Prince Shāh Murād, and peers of state ʿAbd al-Raḥīm Khān Khānkhānān, his sons Mīrzā Īraj and Mīrzā Dārāb, Muḥammad ʿAzīz Aʿẓam Khān, Nawrang Khān, the poets Khvājah Ḥusayn S̲anāʾī and Anīsī. Not dated at end.",,,,,,,,,,,,
Uk_Delhi_Persian_1377A_item_2,Uk_Delhi_Persian_1377A-item2,2.0,manuscript_32586,Uk_Delhi_Persian_1377A,,,manuscript,,Uk_Delhi_Persian_1377A,1,ff. 112v-289v,112v,289v,False,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naẓīrī نظيری,,,Persian and Arabic,fa,ar,,,,,,,"Delhi Persian 1377A b. Untitled collection of lyrics or ghazalīyāt, in alphabetic order, occasionally on courtly themes, by the poet Naẓīrī (d. circa 1022/1613). Not dated at end.",,,,,,,,,,,,
Uk_Delhi_Persian_1377A_item_3,Uk_Delhi_Persian_1377A-item3,3.0,manuscript_32586,Uk_Delhi_Persian_1377A,,,manuscript,,Uk_Delhi_Persian_1377A,1,ff. 290r-302r,290r,302r,False,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naẓīrī نظيری,,,Persian and Arabic,fa,ar,,,,,,,Delhi Persian 1377A c. Untitled collection of quatrains or rubāʿīyāt by the poet Naẓīrī (d. circa 1022/1613). Not dated at end.,,,,,,,,,,,,
Uk_Or_9826_item_1,Uk_Or_9826-item1,,manuscript_6537,Uk_Or_9826,,,manuscript,,Uk_Or_9826,1,,,,,,,,,,Dīvān; دیوان,,work_20724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amīrī Muḥammad ibn Mūsā Pasha امیری محمد ابن موسی پاشا صائب,,person_f393,Persian and Turkish,fa,ota,,,,,,,This is the first dīvān of this poet and includes poems in Turkish which occur alongside the Persian;,"For a more detailed description see Meredith-Owens 1968, page 58.",,,,,,,,,,,
Uk_Delhi_Persian_1283x_item_1,Uk_Delhi_Persian_1283x-item1,1.0,manuscript_32576,Uk_Delhi_Persian_1283x,,,manuscript,,Uk_Delhi_Persian_1283x,1,,,,,,,,,,,,,,http://lccn.loc.gov/sh2006003807 http://lccn.loc.gov/sh2002009961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muḥammad ibn Dāʾūd ʿAlavī Shādiyābādī محمّد ابن داوٴد علوى شادى آبادى,,,Persian and Arabic,fa,ar,,,,,,,"Substantial fragment from an apparently untitled commentary by Muḥammad ibn Dāʾūd ʿAlavī Shādiyābādī on the poetic compositions of a contemporary of Niẓāmī and poet at the court of the rulers of Shīrvān, Afz̤al al-Dīn Ibrāhīm ibn ʿAlī Najjār Shīrvānī, with the takhalluṣ Khāqānī (d. 595/1199). The same author also wrote 1) a commentary on the qaṣāʾid or eulogies of the poet Anvarī, and 2) ʿAjāʾib al-ṣanāʾiʿ, a translation of the Kitāb fī maʿrifat al-ḥiyal al-handasiyyah of Ismāʿīl al-Jazarī, under the patronage of the Khiljī ruler of Mālvah, Sulṭān Nāṣir al-Dīn ibn Ghiyās̲ al-Dīn (d. 916/1510). Defective at beginning, lacking preface or introduction. The work is endorsed as Sharḥ-i qaṣāʾid-i Khāqānī, however, this is probably not the formal title. Not dated at end. Collation marks in margins. Pencil foliation. Rough nastaʿlīq by multiple hands. Lacking original binding. Miscellaneous boards: 1) cracked and delaminating board covered with combed marbled paper edged with brown leather; 2) delaminating tooled leather (internal textual and documentary matter exposed). Paper dust wrapper (BEIC Home Department legal publication for the regulation of Registered Joint Stock Companies, March-June 1850); watermark (Britannia or Minerva in crowned oval frame, J Whatman Turkey Mill 1848); torn, creased, stains; labels. Folios bound; cropped. Condition fragile.",,,,,,,,,,,,
Uk_Delhi_Persian_309_item_1,Uk_Delhi_Persian_309a-item1,Delhi Persian 309a,manuscript_32753,Uk_Delhi_Persian_309,,,manuscript,,Uk_Delhi_Persian_309,1,ff. 1v-3r,1v,3r,False,3.0,6.0,102.0,,,Javāb-i dū ḥadīs̱; جواب دو حدیث,,work_23284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Persian,fa,,,,,,,,A Shiʻa tract by an unnamed author compiled from Sunni authorities legitimising the practice of tearing clothes and beating the face during the taʻzīyah ritual. The title is taken from the heading. Microfilm: IOL Neg 393,"R. Levy, Drafts for Catalogue of Persian Manuscripts in the India Office Library, vol. III, Mss Eur E207/38, f. 57.",,,,,,,,,,,
Uk_Delhi_Persian_309_item_2,Uk_Delhi_Persian_309b-item2,Delhi Persian 309b,manuscript_32753,Uk_Delhi_Persian_309,,,manuscript,,Uk_Delhi_Persian_309,1,ff. 4r-12r,4r,12r,False,9.0,18.0,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muḥammad Rashīd al-Dīn Khān Dihlavī محمد رشید الدین خان دهلوی,,person_f7392,Persian,fa,,,,,,,,"An untitled Sunni response to Delhi Persian 309a by an author identified in a note on f. 4r as Mawlavī Rashīd al-Dīn Khān who can presumably be identified with Rashīd al-Dīn Dihlavī, known for his anti-Shiʻa works. Microfilm: IOL Neg 393.","R. Levy, Drafts for Catalogue of Persian Manuscripts in the India Office Library, vol. III, Mss Eur E207/38, f. 55.",,,,,,,,,,,
Uk_Delhi_Persian_309_item_3,Uk_Delhi_Persian_309c-item3,Delhi Persian 309c,manuscript_32753,Uk_Delhi_Persian_309,,,manuscript,,Uk_Delhi_Persian_309,1,ff. 13v-42v,13v,42v,False,30.0,60.0,1020.0,,,Kashf al-ghayn ʻan taʻzīyah al-Ḥusayn ; کشف الغین عن تعزیة الحسین,,work_23285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abū ʻAlī al-Ḥusaynī ابو علی الحسینی,,person_f8386,Persian,fa,,,,,,,,"A Shiʻa refutation of Delhi Persian 309b on the subject of mourning at taʻziyahs by the author of Kashf al-ghimām ʻan taʻzīyah al-imām, ie. Abū ʻAlī al-Ḥusaynī. The work is divided into an introduction, four discourses ( maqālah) and a conclusion. Each line is numbered 1-17 in the margin. Microfilm: IOL Neg 394.","R. Levy, Drafts for Catalogue of Persian Manuscripts in the India Office Library, vol. III, Mss Eur E207/38, f. 54.",,,,,,,,,,,
Uk_Delhi_Persian_309_item_4,Uk_Delhi_Persian_309d-item4,Delhi Persian 309d,manuscript_32753,Uk_Delhi_Persian_309,,,manuscript,,Uk_Delhi_Persian_309,1,ff. 43v-140v,43v,140v,False,98.0,196.0,3332.0,,,Taṣfīyah al-´an̄āqib ʻan bāb taʻziyah Sayyidnā Ḥusayn ibn ʻAlī ibn Abī Ṭālib; تصفیة العناکب عن باب تعزیة سیّدنا حسین بن علی ابی طالب,,work_23286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Persian,fa,,,,,,,,A Sunni reply by an unnamed author to the controversy over practices at Shiʻa taʻziyas. It is prefaced by an introduction in five parts (faṣl). Microfilm: IOL Neg 395.,"R. Levy, Drafts for Catalogue of Persian Manuscripts in the India Office Library, vol. III, Mss Eur E207/38, f. 53.",,,,,,,,,,,
Uk_Or_6283_item_1,Uk_Or_6283-item1,,manuscript_6068,Uk_Or_6283,,,manuscript,,Uk_Or_6283,1,,,,,,,,,,Risālah-’i Aḥkam al-A‘vām; رسالۀ احکام الاعوام,,work_8995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,‘Alī Shāh ibn Muḥammad Qāsim al-Khvārazmī علی شاه ابن محمد قاسم الخوارزمی,,,Persian,fa,,,,,,,,Compiled in 679,"Meredith-Owens 1968, page 23.",,,,,,,,,,,
